0,1,2,3,4,5,6,7,8
0.5203295,0.5203295,0.34688628,0.17344314,0.0,0.081174865,0.1623497,0.24352457,0.24352457
1.0,1.0,0.724105,0.44821003,0.17231509,0.19564442,0.21897377,0.24230312,0.24230312
0.5507186,0.5507186,0.41432568,0.2779328,0.14153987,0.16645071,0.19136158,0.21627243,0.21627243
