0,1,2,3,4,5,6,7,8
0.59766626,0.59766626,0.39844415,0.19922207,0.0,0.022112593,0.04422518,0.06633777,0.06633777
0.0,0.0,0.0,0.0,0.0,0.33333337,0.6666666,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
