0,1,2,3,4,5,6,7,8
0.3463729,0.3463729,0.34749678,0.3486207,0.34974465,0.31990802,0.29007143,0.26023483,0.26023483
0.35928681,0.35928681,0.42451945,0.4897521,0.55498475,0.7033232,0.85166156,1.0,1.0
0.06752294,0.06752294,0.20298749,0.33845204,0.47391656,0.54445165,0.6149867,0.6855218,0.6855218
