0,1,2,3,4,5,6,7,8
1.0,1.0,0.80275863,0.60551745,0.4082761,0.40022293,0.39216977,0.38411665,0.38411665
0.73401725,0.73401725,0.4893448,0.2446724,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.019462802,0.038925596,0.0583884,0.0583884
