0,1,2,3,4,5,6,7,8
0.61911017,0.61911017,0.45078376,0.28245744,0.114131086,0.28499502,0.45585886,0.62672275,0.62672275
0.0,0.0,0.066853076,0.13370615,0.20055923,0.46703953,0.7335197,1.0,1.0
0.26351216,0.26351216,0.17567478,0.08783739,0.0,0.1711839,0.34236774,0.51355165,0.51355165
