0,1,2,3,4,5,6,7,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3298549,0.3298549,0.4992546,0.6686543,0.838054,0.89203596,0.946018,1.0,1.0
0.621136,0.621136,0.55743706,0.49373817,0.43003923,0.30480513,0.17957108,0.054336958,0.054336958
