"Calcium, Ca","Iron, Fe","Magnesium, Mg","Phosphorus, P","Potassium, K","Sodium, Na","Zinc, Zn","Vitamin C, total ascorbic acid",Thiamin,Riboflavin,Niacin,Vitamin B-6,"Vitamin A, RAE"
27.940145,1.6936405,19.902044,176.94366,305.24673,65.47264,6.0081873,0.07129158,0.052817076,0.1699282,5.493075,0.46658427,2.448106
29.481573,1.4495701,18.866566,173.06071,289.25833,65.91391,5.2982335,0.055807866,0.054327726,0.16783628,5.4587,0.4973822,3.0464158
27.23242,1.5204977,18.3617,172.78279,289.0438,66.35151,5.454315,0.04634954,0.05478728,0.17139131,5.4059777,0.48959762,2.7592921
26.254765,1.7180095,19.01723,178.05463,306.77847,65.469765,6.2156067,0.04047484,0.054160725,0.17232117,5.5053086,0.4783335,2.3784282
24.049778,1.6316309,17.78554,173.80841,291.0131,67.357666,5.6773043,0.042826176,0.05661029,0.17048585,5.2600646,0.48592862,2.5708852
22.987024,1.7938238,18.576107,180.54721,310.34244,66.95382,6.489338,0.033282284,0.057349354,0.17205498,5.415072,0.47253633,2.3374057
20.979351,1.7584647,17.655083,177.55887,296.91873,68.8761,5.7847967,0.04451319,0.0601573,0.16973254,5.20672,0.48733887,2.3183746
19.92173,1.9053748,18.893887,185.28526,316.958,69.10058,6.690069,0.037858944,0.0643755,0.17673206,5.351291,0.4569859,2.2287095
18.686436,1.9098855,18.478989,185.7365,306.73373,69.77603,5.485364,0.056766063,0.063040234,0.16887036,5.2463536,0.49265638,1.9967272
17.744291,1.962898,20.02177,194.29399,325.48557,70.724884,6.115925,0.060520194,0.06236168,0.17416108,5.3575625,0.47680506,1.8474143
16.408062,1.981053,19.488445,192.25002,314.53656,71.11393,5.143401,0.08229642,0.064040035,0.16620633,5.2234473,0.5056439,1.6361597
15.467355,1.9986693,21.396164,201.50049,331.07816,71.6659,5.69748,0.14643115,0.06372726,0.16693315,5.3163266,0.49777028,1.5073934
14.985655,2.0132308,20.548492,197.26662,320.50024,71.70027,4.654319,0.16366693,0.06370068,0.16490963,5.3287582,0.51495683,1.4381704
14.144126,2.0193152,22.416677,205.99374,334.93796,72.1733,5.2047596,0.35693064,0.06421107,0.16392446,5.4201555,0.50867546,1.4154606
13.253861,2.0578039,21.93159,203.32689,327.25714,72.48506,4.1593857,0.4264577,0.06240008,0.16463003,5.4791307,0.5229703,1.4009223
12.801043,2.064229,23.415506,211.39076,340.67807,71.76689,4.579978,0.6681783,0.063751414,0.1629247,5.5389724,0.52172387,1.4216352
17.777893,2.457226,18.331009,216.37521,329.5588,53.609077,3.2830591,0.3977806,0.0580068,0.32381922,4.806601,0.68364894,1.63481
18.448177,2.489165,18.114162,214.86871,330.28317,53.633343,3.4209425,0.3322611,0.055793703,0.32507974,4.6822696,0.6930684,1.6599195
17.408333,2.4063041,17.805965,218.55327,330.10208,50.743843,2.9728878,0.510306,0.058219593,0.33300665,4.933248,0.7078498,1.5528908
17.158478,2.4908943,18.889917,218.18346,333.07108,53.523533,3.2677433,0.46518806,0.059916362,0.3226217,4.9175854,0.6801171,1.6367238
17.834656,2.505863,18.715633,216.64949,333.88315,53.516697,3.414391,0.3893382,0.05771178,0.31811175,4.80856,0.68893063,1.6803775
16.803246,2.4355423,18.250679,220.06767,333.35233,50.351906,2.9473996,0.58997965,0.060858104,0.32847705,5.046579,0.696786,1.5625594
19.07029,2.4170406,17.325272,221.74135,347.078,48.61393,2.6070993,1.0377476,0.050579324,0.25452426,4.8819146,0.72073275,1.5349557
21.485897,2.194371,20.245907,212.11195,327.85684,55.964138,2.8126206,0.5432279,0.061067477,0.3106253,4.928557,0.6852249,1.9816599
21.829891,2.2433388,20.86824,211.46843,331.01248,56.612625,2.923594,0.55104065,0.061584987,0.303245,4.804915,0.68457836,1.956697
21.0445,2.1154141,19.076588,213.54337,324.49133,53.41643,2.6150851,0.57746696,0.0611651,0.32513112,5.2181087,0.7053067,2.1162956
21.209984,2.424492,25.294853,226.2877,363.24014,55.745556,2.669283,1.4025974,0.06555372,0.29820353,5.1728096,0.7024055,1.5907445
19.649853,2.7193222,32.889572,238.5134,404.37305,56.385994,2.9551935,2.3443484,0.07336677,0.25436825,5.3743806,0.7039957,1.5531545
20.514679,2.1721928,20.330627,217.6033,336.44632,53.324097,2.5575852,0.78608525,0.061858814,0.31943315,5.3532944,0.7023974,1.9280806
20.751217,2.4740055,21.037651,213.87396,340.46558,55.449776,3.466374,0.4529376,0.062113196,0.32691342,4.7122235,0.6951303,1.5083265
21.429739,2.3710916,20.737625,208.52095,333.01782,55.32471,3.4355814,0.39769095,0.0602725,0.3045668,4.5459456,0.66931605,1.7514596
20.184929,2.3925734,21.072474,220.1172,346.31424,52.971554,2.9251087,0.7993635,0.061491907,0.32331955,5.074331,0.72088706,1.484637
