loss,mse,val_loss,val_mse,lr
1810.5386962890625,1810.5386962890625,1056.8206787109375,1056.8206787109375,0.001
1161.768798828125,1161.768798828125,1899.4068603515625,1899.4068603515625,0.001
1342.089599609375,1342.089599609375,1084.16650390625,1084.16650390625,0.001
1055.6044921875,1055.6044921875,1080.85205078125,1080.85205078125,0.001
894.0234985351562,894.0234985351562,564.8731689453125,564.8731689453125,0.0005
634.631591796875,634.631591796875,548.45751953125,548.45751953125,0.0005
577.7710571289062,577.7710571289062,509.10711669921875,509.10711669921875,0.0005
610.0744018554688,610.0744018554688,347.842529296875,347.842529296875,0.0005
528.2557373046875,528.2557373046875,362.712158203125,362.712158203125,0.0005
486.71624755859375,486.71624755859375,677.404541015625,677.404541015625,0.0005
418.96759033203125,418.96759033203125,294.9080810546875,294.9080810546875,0.0005
371.5393371582031,371.5393371582031,362.9973449707031,362.9973449707031,0.0005
444.86700439453125,444.86700439453125,312.6068420410156,312.6068420410156,0.0005
420.465576171875,420.465576171875,291.0810852050781,291.0810852050781,0.0005
382.2149353027344,382.2149353027344,224.88787841796875,224.88787841796875,0.0005
326.4014587402344,326.4014587402344,188.2529296875,188.2529296875,0.0005
359.7227783203125,359.7227783203125,247.072265625,247.072265625,0.0005
267.5194396972656,267.5194396972656,269.0899353027344,269.0899353027344,0.0005
254.8561553955078,254.8561553955078,251.47959899902344,251.47959899902344,0.0005
309.66595458984375,309.6659240722656,254.23497009277344,254.23497009277344,0.00025
259.56585693359375,259.56585693359375,125.262451171875,125.262451171875,0.00025
294.7193603515625,294.7193603515625,123.98602294921875,123.98602294921875,0.00025
258.1852722167969,258.1852722167969,103.1751937866211,103.1751937866211,0.00025
206.92227172851562,206.92227172851562,263.2113342285156,263.2113342285156,0.00025
242.1575927734375,242.1575927734375,112.6904525756836,112.6904525756836,0.00025
325.4180908203125,325.4181213378906,113.28643035888672,113.28643035888672,0.00025
275.7471618652344,275.7471618652344,112.80938720703125,112.80938720703125,0.000125
212.48574829101562,212.48574829101562,107.0414047241211,107.0414047241211,0.000125
174.9735107421875,174.9735107421875,105.73410034179688,105.73410034179688,0.000125
265.5014343261719,265.5014343261719,107.2936019897461,107.2936019897461,6.25e-05
247.5117950439453,247.5117950439453,114.53870391845703,114.53870391845703,6.25e-05
183.90203857421875,183.90203857421875,111.49559020996094,111.49559020996094,6.25e-05
200.38873291015625,200.38873291015625,111.88985443115234,111.88985443115234,3.125e-05
172.728271484375,172.728271484375,108.9892349243164,108.9892349243164,3.125e-05
193.5748748779297,193.5748748779297,105.69361877441406,105.69361877441406,3.125e-05
201.6945037841797,201.6945037841797,104.90550231933594,104.90550231933594,1.5625e-05
222.6934051513672,222.6934051513672,105.08946990966797,105.08946990966797,1.5625e-05
209.50137329101562,209.50137329101562,106.96263885498047,106.96263885498047,1.5625e-05
253.1094512939453,253.1094512939453,106.69760131835938,106.69760131835938,1e-05
175.54116821289062,175.54116821289062,105.33557891845703,105.33557891845703,1e-05
198.8064422607422,198.8064422607422,106.74101257324219,106.74101257324219,1e-05
200.9442138671875,200.9442138671875,105.29270935058594,105.29270935058594,1e-05
226.99990844726562,226.99990844726562,105.7615737915039,105.7615737915039,1e-05
173.3427734375,173.3427734375,106.6096420288086,106.6096420288086,1e-05
204.9166717529297,204.9166717529297,109.50206756591797,109.50206756591797,1e-05
176.21461486816406,176.21461486816406,105.58770751953125,105.58770751953125,1e-05
182.28147888183594,182.28147888183594,106.07390594482422,106.07390594482422,1e-05
196.25338745117188,196.25338745117188,104.4903335571289,104.4903335571289,1e-05
182.58692932128906,182.58692932128906,105.35774230957031,105.35774230957031,1e-05
233.56295776367188,233.56295776367188,105.30328369140625,105.30328369140625,1e-05
180.9401092529297,180.9401092529297,104.51483154296875,104.51483154296875,1e-05
166.8877716064453,166.8877716064453,108.02685546875,108.02685546875,1e-05
175.88079833984375,175.88079833984375,109.617431640625,109.617431640625,1e-05
172.9977264404297,172.9977264404297,105.81830596923828,105.81830596923828,1e-05
207.97120666503906,207.97120666503906,104.20950317382812,104.20950317382812,1e-05
195.4268035888672,195.4268035888672,104.29967498779297,104.29967498779297,1e-05
201.5007781982422,201.5007781982422,103.04927062988281,103.04927062988281,1e-05
220.95152282714844,220.95152282714844,104.16510009765625,104.16510009765625,1e-05
179.7344207763672,179.7344207763672,107.54810333251953,107.54810333251953,1e-05
