loss,mse,val_loss,val_mse,lr
2.4771876335144043,2.4771878719329834,1.637384057044983,1.637384057044983,0.001
1.9339841604232788,1.9339841604232788,1.6078928709030151,1.6078928709030151,0.001
1.9818803071975708,1.98188054561615,1.5376923084259033,1.5376923084259033,0.001
1.445672631263733,1.445672631263733,1.3340028524398804,1.3340028524398804,0.001
1.40630042552948,1.40630042552948,1.6771302223205566,1.6771302223205566,0.001
1.199880599975586,1.199880599975586,0.8543922305107117,0.8543922305107117,0.001
1.3276447057724,1.3276448249816895,0.9838626980781555,0.9838626980781555,0.001
1.2981058359146118,1.2981057167053223,0.6502095460891724,0.6502095460891724,0.001
0.7787245512008667,0.7787245512008667,0.745592474937439,0.745592474937439,0.001
0.8727818131446838,0.8727818131446838,0.4255671799182892,0.4255671799182892,0.001
0.9858636856079102,0.9858636856079102,0.4038745164871216,0.4038745164871216,0.001
1.1052321195602417,1.1052321195602417,0.4309897720813751,0.4309897720813751,0.001
0.6437171101570129,0.6437171101570129,0.3128419816493988,0.3128419816493988,0.001
0.8815679550170898,0.8815679550170898,0.36541855335235596,0.36541855335235596,0.001
0.6476348042488098,0.6476348042488098,0.3154621124267578,0.3154621124267578,0.001
0.7361928820610046,0.7361928820610046,0.18860851228237152,0.18860851228237152,0.001
0.537507951259613,0.537507951259613,0.8254631161689758,0.8254631161689758,0.001
0.8177198767662048,0.8177198767662048,0.613914966583252,0.613914966583252,0.001
0.492431104183197,0.492431104183197,0.23903648555278778,0.23903648555278778,0.001
0.7787436246871948,0.7787436246871948,0.2316896617412567,0.2316896617412567,0.0005
0.5339438319206238,0.5339438319206238,0.44811585545539856,0.44811585545539856,0.0005
0.5049879550933838,0.504987895488739,0.39733389019966125,0.39733389019966125,0.0005
0.5927351117134094,0.5927351117134094,0.1834961324930191,0.1834961324930191,0.00025
0.3952234983444214,0.3952234983444214,0.24583321809768677,0.24583321809768677,0.00025
0.3436237871646881,0.3436237871646881,0.3151109218597412,0.3151109218597412,0.00025
0.3242192566394806,0.3242192566394806,0.4191490411758423,0.4191490411758423,0.00025
0.4481692910194397,0.4481692910194397,0.17129634320735931,0.17129634320735931,0.000125
0.4365440309047699,0.4365440309047699,0.24567699432373047,0.24567699432373047,0.000125
0.4350777864456177,0.4350777864456177,0.1593821793794632,0.1593821793794632,0.000125
0.27519649267196655,0.27519649267196655,0.18632978200912476,0.18632978200912476,0.000125
0.484618604183197,0.484618604183197,0.13472872972488403,0.13472872972488403,0.000125
0.29728981852531433,0.29728981852531433,0.20357002317905426,0.20357002317905426,0.000125
0.4833489656448364,0.4833489656448364,0.1271124631166458,0.1271124631166458,0.000125
0.4171769320964813,0.4171769320964813,0.1249515488743782,0.1249515488743782,0.000125
0.498746782541275,0.498746782541275,0.14603373408317566,0.14603373408317566,0.000125
0.36374810338020325,0.36374810338020325,0.11943082511425018,0.11943082511425018,0.000125
0.3606518805027008,0.3606518805027008,0.11530832201242447,0.11530832201242447,0.000125
0.357965886592865,0.357965886592865,0.14233776926994324,0.14233776926994324,0.000125
0.41600409150123596,0.41600409150123596,0.18442343175411224,0.18442343175411224,0.000125
0.33025139570236206,0.33025139570236206,0.19535191357135773,0.19535191357135773,0.000125
0.3375246226787567,0.3375246226787567,0.1403152197599411,0.1403152197599411,6.25e-05
0.4458976089954376,0.4458976089954376,0.14121225476264954,0.14121225476264954,6.25e-05
0.4122544527053833,0.4122544527053833,0.14997498691082,0.14997498691082,6.25e-05
0.2615240514278412,0.2615240514278412,0.14490534365177155,0.14490534365177155,3.125e-05
0.44261473417282104,0.44261473417282104,0.15069659054279327,0.15069659054279327,3.125e-05
0.25717490911483765,0.25717490911483765,0.1661372184753418,0.1661372184753418,3.125e-05
0.21732529997825623,0.21732529997825623,0.15162470936775208,0.15162470936775208,1.5625e-05
0.3736761212348938,0.3736761212348938,0.14637067914009094,0.14637067914009094,1.5625e-05
0.33924463391304016,0.33924463391304016,0.15507309138774872,0.15507309138774872,1.5625e-05
0.33760392665863037,0.33760392665863037,0.16259272396564484,0.16259272396564484,1e-05
0.44772595167160034,0.44772595167160034,0.1629943549633026,0.1629943549633026,1e-05
0.3933490216732025,0.3933490216732025,0.17587000131607056,0.17587000131607056,1e-05
0.3862280547618866,0.3862280547618866,0.17206357419490814,0.17206357419490814,1e-05
0.3770855963230133,0.3770855963230133,0.17147977650165558,0.17147977650165558,1e-05
0.32202836871147156,0.32202836871147156,0.1707255244255066,0.1707255244255066,1e-05
0.5073720216751099,0.5073720216751099,0.16945978999137878,0.16945978999137878,1e-05
0.4302598237991333,0.4302598237991333,0.1634402871131897,0.1634402871131897,1e-05
0.27725645899772644,0.27725645899772644,0.16927173733711243,0.16927173733711243,1e-05
