loss,mse,val_loss,val_mse,lr
4285.18212890625,4285.18212890625,735.091552734375,735.091552734375,0.001
3124.880615234375,3124.880859375,1706.8372802734375,1706.8372802734375,0.001
3281.509521484375,3281.509521484375,625.6171264648438,625.6171264648438,0.001
3254.07861328125,3254.07861328125,734.778076171875,734.778076171875,0.001
2464.74609375,2464.74609375,879.1983032226562,879.1983032226562,0.001
1929.1048583984375,1929.1048583984375,3845.16064453125,3845.16064453125,0.001
2307.90185546875,2307.90185546875,632.7477416992188,632.7477416992188,0.0005
2292.447021484375,2292.447021484375,1350.552978515625,1350.552978515625,0.0005
1596.863525390625,1596.86328125,695.9764404296875,695.9764404296875,0.0005
1841.2738037109375,1841.2738037109375,624.6405029296875,624.6405029296875,0.00025
2559.83447265625,2559.83447265625,562.416259765625,562.416259765625,0.00025
1757.773681640625,1757.773681640625,508.1304626464844,508.1304626464844,0.00025
1771.56591796875,1771.56591796875,714.3348999023438,714.3348999023438,0.00025
2129.0908203125,2129.0908203125,461.1974792480469,461.1974792480469,0.00025
1357.805419921875,1357.805419921875,601.0775756835938,601.0775756835938,0.00025
1844.834716796875,1844.834716796875,596.2161865234375,596.2161865234375,0.00025
1545.6671142578125,1545.6671142578125,505.0185241699219,505.0185241699219,0.00025
1574.0838623046875,1574.0838623046875,426.73358154296875,426.73358154296875,0.000125
1534.546142578125,1534.546142578125,511.98138427734375,511.98138427734375,0.000125
1321.1842041015625,1321.1842041015625,470.62896728515625,470.62896728515625,0.000125
1992.2042236328125,1992.2039794921875,469.32440185546875,469.32440185546875,0.000125
1957.73828125,1957.73828125,424.7190246582031,424.7190246582031,6.25e-05
1518.38037109375,1518.38037109375,442.2680969238281,442.2680969238281,6.25e-05
1659.4794921875,1659.4794921875,511.5122375488281,511.5122375488281,6.25e-05
1500.1783447265625,1500.1783447265625,495.935791015625,495.935791015625,6.25e-05
1848.199462890625,1848.199462890625,452.0181884765625,452.0181884765625,3.125e-05
1072.9500732421875,1072.9500732421875,465.6326904296875,465.6326904296875,3.125e-05
1484.3658447265625,1484.3658447265625,428.7619323730469,428.7619323730469,3.125e-05
1520.7916259765625,1520.7916259765625,428.042236328125,428.042236328125,1.5625e-05
1303.470947265625,1303.470947265625,434.72222900390625,434.72222900390625,1.5625e-05
1595.3580322265625,1595.3580322265625,436.4018859863281,436.4018859863281,1.5625e-05
1199.167724609375,1199.1676025390625,433.218505859375,433.218505859375,1e-05
1383.533447265625,1383.533447265625,454.2102966308594,454.2102966308594,1e-05
1388.21728515625,1388.21728515625,455.79998779296875,455.79998779296875,1e-05
1684.003173828125,1684.0030517578125,455.1095275878906,455.1095275878906,1e-05
1275.7698974609375,1275.7698974609375,471.6192932128906,471.6192932128906,1e-05
1713.14208984375,1713.14208984375,461.9530029296875,461.9530029296875,1e-05
1339.364013671875,1339.364013671875,457.94378662109375,457.94378662109375,1e-05
1460.5377197265625,1460.5377197265625,470.0838623046875,470.0838623046875,1e-05
983.7655029296875,983.7655029296875,483.0133056640625,483.0133056640625,1e-05
1229.076904296875,1229.076904296875,477.6399841308594,477.6399841308594,1e-05
1347.78955078125,1347.78955078125,508.4049377441406,508.4049377441406,1e-05
2299.95703125,2299.95703125,466.3122253417969,466.3122253417969,1e-05
1713.735595703125,1713.735595703125,457.1379089355469,457.1379089355469,1e-05
1910.203369140625,1910.203369140625,452.18182373046875,452.18182373046875,1e-05
1718.5733642578125,1718.5733642578125,429.82794189453125,429.82794189453125,1e-05
1689.680419921875,1689.680419921875,423.23089599609375,423.23089599609375,1e-05
1542.05859375,1542.05859375,418.5169982910156,418.5169982910156,1e-05
1569.6380615234375,1569.6380615234375,418.12115478515625,418.12115478515625,1e-05
1377.007080078125,1377.007080078125,432.0699462890625,432.0699462890625,1e-05
1730.7979736328125,1730.7979736328125,434.33984375,434.33984375,1e-05
1450.812255859375,1450.812255859375,431.0050048828125,431.0050048828125,1e-05
1706.26806640625,1706.26806640625,433.000732421875,433.000732421875,1e-05
1737.0157470703125,1737.0157470703125,425.56939697265625,425.56939697265625,1e-05
1536.97607421875,1536.97607421875,425.1631164550781,425.1631164550781,1e-05
2130.975830078125,2130.975830078125,423.7243347167969,423.7243347167969,1e-05
1257.458740234375,1257.458740234375,431.64849853515625,431.64849853515625,1e-05
2051.77099609375,2051.77099609375,418.18359375,418.18359375,1e-05
1935.59033203125,1935.59033203125,411.8658142089844,411.8658142089844,1e-05
1506.1937255859375,1506.1937255859375,421.24859619140625,421.24859619140625,1e-05
1628.646484375,1628.646484375,419.74517822265625,419.74517822265625,1e-05
959.2515258789062,959.2515258789062,445.1590576171875,445.1590576171875,1e-05
1260.1983642578125,1260.1983642578125,448.04730224609375,448.04730224609375,1e-05
1933.8341064453125,1933.8341064453125,439.09783935546875,439.09783935546875,1e-05
1223.7987060546875,1223.7987060546875,442.1205139160156,442.1205139160156,1e-05
1620.1549072265625,1620.1551513671875,435.1670227050781,435.1670227050781,1e-05
1208.8021240234375,1208.8021240234375,441.1111755371094,441.1111755371094,1e-05
1712.330810546875,1712.330810546875,445.5962219238281,445.5962219238281,1e-05
1183.52294921875,1183.52294921875,451.2310485839844,451.2310485839844,1e-05
1636.90283203125,1636.90283203125,441.89801025390625,441.89801025390625,1e-05
1488.54638671875,1488.54638671875,422.4482116699219,422.4482116699219,1e-05
2718.1884765625,2718.1884765625,409.23431396484375,409.23431396484375,1e-05
1239.1197509765625,1239.1197509765625,422.0374450683594,422.0374450683594,1e-05
1883.493408203125,1883.493408203125,410.2666320800781,410.2666320800781,1e-05
