loss,mse,val_loss,val_mse,lr
0.09559240192174911,0.09559240192174911,0.032443828880786896,0.032443828880786896,0.001
0.0412641316652298,0.0412641316652298,0.018482323735952377,0.018482323735952377,0.001
0.03218841180205345,0.03218841180205345,0.01741110347211361,0.01741110347211361,0.001
0.025266041979193687,0.025266041979193687,0.011811850592494011,0.011811850592494011,0.001
0.02300073206424713,0.02300073206424713,0.008629358373582363,0.008629358373582363,0.001
0.022223206236958504,0.022223206236958504,0.009218009188771248,0.009218009188771248,0.001
0.02188553847372532,0.02188553847372532,0.010303462855517864,0.010303462855517864,0.001
0.017627334222197533,0.017627334222197533,0.024881716817617416,0.024881716817617416,0.001
0.017322005704045296,0.017322005704045296,0.012547031044960022,0.012547031044960022,0.0005
0.015270926989614964,0.015270926989614964,0.010476742871105671,0.010476742871105671,0.0005
0.014119679108262062,0.014119679108262062,0.00941089540719986,0.00941089540719986,0.0005
0.013181164860725403,0.013181164860725403,0.008970491588115692,0.008970491588115692,0.00025
0.00993436947464943,0.00993436947464943,0.009403025731444359,0.009403025731444359,0.00025
0.011567550711333752,0.011567550711333752,0.010494796559214592,0.010494796559214592,0.00025
0.009232670068740845,0.009232670068740845,0.008940411731600761,0.008940411731600761,0.000125
0.012217371724545956,0.012217373587191105,0.008230453357100487,0.008230453357100487,0.000125
0.009665336459875107,0.009665336459875107,0.012160658836364746,0.012160658836364746,0.000125
0.012232461012899876,0.012232461012899876,0.010677251033484936,0.010677251033484936,0.000125
0.009607098065316677,0.009607098065316677,0.008879941888153553,0.008879941888153553,0.000125
0.011677687056362629,0.011677687056362629,0.008466972038149834,0.008466972038149834,6.25e-05
0.009640641510486603,0.009640639647841454,0.008679230697453022,0.008679230697453022,6.25e-05
0.010654461570084095,0.010654461570084095,0.009109468199312687,0.009109468199312687,6.25e-05
0.009903033263981342,0.009903033263981342,0.009684105403721333,0.009684105403721333,3.125e-05
0.009187649935483932,0.009187649935483932,0.010002282448112965,0.010002282448112965,3.125e-05
0.010253602638840675,0.010253602638840675,0.009439528919756413,0.009439528919756413,3.125e-05
0.010114052332937717,0.010114052332937717,0.009570359252393246,0.009570359252393246,1.5625e-05
0.009325033985078335,0.009325033985078335,0.010202419944107533,0.010202419944107533,1.5625e-05
0.009898514486849308,0.009898514486849308,0.009646299295127392,0.009646299295127392,1.5625e-05
0.008927402086555958,0.008927402086555958,0.00931983906775713,0.00931983906775713,1e-05
0.008466260507702827,0.008466260507702827,0.009098244830965996,0.009098244830965996,1e-05
0.00961197167634964,0.00961197167634964,0.009078233502805233,0.009078233502805233,1e-05
0.009960124269127846,0.009960124269127846,0.009251085110008717,0.009251085110008717,1e-05
0.008766505867242813,0.008766505867242813,0.009160700254142284,0.009160700254142284,1e-05
0.008095409721136093,0.008095408789813519,0.00924824457615614,0.00924824457615614,1e-05
0.008981895633041859,0.008981895633041859,0.009320865385234356,0.009320865385234356,1e-05
0.01021325308829546,0.01021325308829546,0.00923347007483244,0.00923347007483244,1e-05
0.009030334651470184,0.009030334651470184,0.00937910657376051,0.00937910657376051,1e-05
0.010456149466335773,0.010456149466335773,0.009307296946644783,0.009307296946644783,1e-05
0.008015475235879421,0.008015475235879421,0.009431177750229836,0.009431177750229836,1e-05
0.008769077248871326,0.008769077248871326,0.009113572537899017,0.009113572537899017,1e-05
0.008415978401899338,0.008415978401899338,0.009144607000052929,0.009144607000052929,1e-05
0.007425098214298487,0.007425098214298487,0.009477435611188412,0.009477435611188412,1e-05
0.007896674796938896,0.007896674796938896,0.00956004485487938,0.00956004485487938,1e-05
0.007716962601989508,0.007716961205005646,0.009811884723603725,0.009811884723603725,1e-05
0.008880041539669037,0.008880041539669037,0.009448434226214886,0.009448434226214886,1e-05
0.009121297858655453,0.009121298789978027,0.009265325963497162,0.009265325963497162,1e-05
0.009534601122140884,0.009534601122140884,0.009335435926914215,0.009335435926914215,1e-05
0.009705341421067715,0.009705341421067715,0.009363735094666481,0.009363735094666481,1e-05
0.007485862355679274,0.007485862355679274,0.009452328085899353,0.009452328085899353,1e-05
0.00792576465755701,0.00792576465755701,0.009296671487390995,0.009296671487390995,1e-05
0.008046645671129227,0.008046645671129227,0.009119522757828236,0.009119522757828236,1e-05
0.0081188278272748,0.008118829689919949,0.00929347239434719,0.00929347239434719,1e-05
0.008486207574605942,0.008486207574605942,0.00930773839354515,0.00930773839354515,1e-05
0.008587172254920006,0.008587172254920006,0.009712792001664639,0.009712792001664639,1e-05
0.007307147141546011,0.007307147141546011,0.009582065977156162,0.009582065977156162,1e-05
0.008828679099678993,0.008828679099678993,0.009709993377327919,0.009709993377327919,1e-05
0.00817706435918808,0.00817706435918808,0.009604495018720627,0.009604495018720627,1e-05
0.006669758353382349,0.006669758353382349,0.00984242744743824,0.00984242744743824,1e-05
0.007708296645432711,0.007708296645432711,0.009592808783054352,0.009592808783054352,1e-05
0.008092779666185379,0.008092780597507954,0.009540202096104622,0.009540202096104622,1e-05
0.009180893190205097,0.009180893190205097,0.009360961616039276,0.009360961616039276,1e-05
0.01121237687766552,0.01121237687766552,0.009064110927283764,0.009064110927283764,1e-05
0.008896546438336372,0.008896547369658947,0.00908323097974062,0.00908323097974062,1e-05
0.008061704225838184,0.008061704225838184,0.008867056109011173,0.008867056109011173,1e-05
0.00851757824420929,0.00851757824420929,0.009180596098303795,0.009180596098303795,1e-05
0.00888841599225998,0.00888841599225998,0.009341670200228691,0.009341670200228691,1e-05
0.008229715749621391,0.008229715749621391,0.00926169753074646,0.00926169753074646,1e-05
0.00701505783945322,0.00701505783945322,0.00914895161986351,0.00914895161986351,1e-05
0.00798017531633377,0.00798017531633377,0.009172611869871616,0.009172611869871616,1e-05
0.008712519891560078,0.008712519891560078,0.00925817247480154,0.00925817247480154,1e-05
0.008197810500860214,0.008197810500860214,0.009257875382900238,0.009257875382900238,1e-05
0.008132060058414936,0.008132060058414936,0.009509945288300514,0.009509945288300514,1e-05
0.007133885286748409,0.007133885752409697,0.009402590803802013,0.009402590803802013,1e-05
0.00965928379446268,0.00965928379446268,0.009333504363894463,0.009333504363894463,1e-05
0.007268982939422131,0.007268982939422131,0.009605921804904938,0.009605921804904938,1e-05
0.007759751286357641,0.007759751286357641,0.009531999938189983,0.009531999938189983,1e-05
0.009358042851090431,0.009358042851090431,0.009539740160107613,0.009539740160107613,1e-05
0.008627585135400295,0.008627585135400295,0.009368742816150188,0.009368742816150188,1e-05
0.009507899172604084,0.009507899172604084,0.009427030570805073,0.009427030570805073,1e-05
0.007226989604532719,0.007226989604532719,0.009085518307983875,0.009085518307983875,1e-05
0.006696552503854036,0.006696552503854036,0.009227300062775612,0.009227300062775612,1e-05
0.007136150728911161,0.007136150728911161,0.009054775349795818,0.009054775349795818,1e-05
0.009585143066942692,0.009585143066942692,0.009064697660505772,0.009064697660505772,1e-05
0.008271067403256893,0.008271067403256893,0.009027313441038132,0.009027313441038132,1e-05
0.007139386143535376,0.007139386143535376,0.008958864025771618,0.008958864025771618,1e-05
0.007494412828236818,0.007494412828236818,0.009097270667552948,0.009097270667552948,1e-05
0.0073859672993421555,0.0073859672993421555,0.00916737038642168,0.00916737038642168,1e-05
0.008062409237027168,0.008062409237027168,0.008953242562711239,0.008953242562711239,1e-05
0.009545590728521347,0.009545590728521347,0.009185810573399067,0.009185810573399067,1e-05
0.007861638441681862,0.007861637510359287,0.009022393263876438,0.009022393263876438,1e-05
0.008089141920208931,0.008089141920208931,0.00892480369657278,0.00892480369657278,1e-05
0.008724226616322994,0.00872422568500042,0.008905048482120037,0.008905048482120037,1e-05
0.008276338689029217,0.008276338689029217,0.009000913240015507,0.009000913240015507,1e-05
0.008885426446795464,0.008885426446795464,0.009348325431346893,0.009348325431346893,1e-05
0.008788269013166428,0.008788269013166428,0.009261198341846466,0.009261198341846466,1e-05
0.0070176878944039345,0.007017687428742647,0.009240715764462948,0.009240715764462948,1e-05
0.007395477499812841,0.007395477499812841,0.009066120721399784,0.009066120721399784,1e-05
0.007672099396586418,0.007672099396586418,0.009053881280124187,0.009053881280124187,1e-05
0.007346889469772577,0.007346889469772577,0.009103631600737572,0.009103631600737572,1e-05
