loss,mse,val_loss,val_mse,lr
1.9237674474716187,1.9237674474716187,1.1448431015014648,1.1448431015014648,0.001
1.0680363178253174,1.0680363178253174,0.35192403197288513,0.35192403197288513,0.001
0.7401579022407532,0.7401579022407532,0.4284466803073883,0.4284466803073883,0.001
0.9926247596740723,0.9926247596740723,0.16758950054645538,0.16758950054645538,0.001
0.4672899544239044,0.4672899544239044,0.15583720803260803,0.15583720803260803,0.001
0.5094488263130188,0.5094489455223083,0.2857298254966736,0.2857298254966736,0.001
0.48092663288116455,0.48092663288116455,0.2286701649427414,0.2286701649427414,0.001
0.3910693824291229,0.3910693824291229,0.13169705867767334,0.13169705867767334,0.001
0.37417641282081604,0.37417641282081604,0.09364885836839676,0.09364885836839676,0.001
0.5371931791305542,0.5371931791305542,0.0971820130944252,0.0971820130944252,0.001
0.4334777891635895,0.4334777891635895,0.09539349377155304,0.09539349377155304,0.001
0.5983653664588928,0.5983653664588928,0.06340020149946213,0.06340020149946213,0.001
0.44852349162101746,0.44852349162101746,0.105168916285038,0.105168916285038,0.001
0.301194429397583,0.301194429397583,0.10874456912279129,0.10874456912279129,0.001
0.3578985333442688,0.3578985333442688,0.11776305735111237,0.11776305735111237,0.001
0.273647278547287,0.273647278547287,0.06710163503885269,0.06710163503885269,0.0005
0.3055110275745392,0.3055110275745392,0.06843443214893341,0.06843443214893341,0.0005
0.27719345688819885,0.27719345688819885,0.09952753782272339,0.09952753782272339,0.0005
0.22593742609024048,0.22593742609024048,0.06172340735793114,0.06172340735793114,0.00025
0.21075932681560516,0.21075932681560516,0.06203458085656166,0.06203458085656166,0.00025
0.27995991706848145,0.27995991706848145,0.053857482969760895,0.053857482969760895,0.00025
0.17221005260944366,0.17221005260944366,0.04303676262497902,0.04303676262497902,0.00025
0.15890078246593475,0.15890078246593475,0.049093879759311676,0.049093879759311676,0.00025
0.17598946392536163,0.17598946392536163,0.06814523786306381,0.06814523786306381,0.00025
0.13834738731384277,0.13834738731384277,0.06958512961864471,0.06958512961864471,0.00025
0.2132638692855835,0.2132638692855835,0.049558039754629135,0.049558039754629135,0.000125
0.22455187141895294,0.22455187141895294,0.0464525930583477,0.0464525930583477,0.000125
0.13121561706066132,0.13121561706066132,0.04431566223502159,0.04431566223502159,0.000125
0.15547288954257965,0.15547288954257965,0.05939787998795509,0.05939787998795509,6.25e-05
0.22603249549865723,0.22603249549865723,0.053151458501815796,0.053151458501815796,6.25e-05
0.15457187592983246,0.15457187592983246,0.04163361340761185,0.04163361340761185,6.25e-05
0.12690699100494385,0.12690699100494385,0.038880620151758194,0.038880620151758194,6.25e-05
0.13785359263420105,0.13785357773303986,0.04245131090283394,0.04245131090283394,6.25e-05
0.1536155492067337,0.1536155492067337,0.04252726957201958,0.04252726957201958,6.25e-05
0.17400634288787842,0.17400634288787842,0.05010813847184181,0.05010813847184181,6.25e-05
0.17931373417377472,0.17931373417377472,0.05171328783035278,0.05171328783035278,3.125e-05
0.21076028048992157,0.21076028048992157,0.04762888699769974,0.04762888699769974,3.125e-05
0.13836146891117096,0.13836146891117096,0.04283710941672325,0.04283710941672325,3.125e-05
0.19485914707183838,0.19485914707183838,0.043403610587120056,0.043403610587120056,1.5625e-05
0.20113225281238556,0.20113225281238556,0.0452236644923687,0.0452236644923687,1.5625e-05
0.2012963593006134,0.2012963593006134,0.04917832091450691,0.04917832091450691,1.5625e-05
0.20424051582813263,0.20424051582813263,0.04935021325945854,0.04935021325945854,1e-05
0.20883098244667053,0.20883098244667053,0.04434233531355858,0.04434233531355858,1e-05
0.1590690016746521,0.1590690016746521,0.044497568160295486,0.044497568160295486,1e-05
0.13634730875492096,0.13634730875492096,0.04519173875451088,0.04519173875451088,1e-05
0.24828964471817017,0.24828964471817017,0.04364447668194771,0.04364447668194771,1e-05
0.18903474509716034,0.18903474509716034,0.04315638542175293,0.04315638542175293,1e-05
0.15925052762031555,0.15925052762031555,0.0433071106672287,0.0433071106672287,1e-05
0.161922886967659,0.161922886967659,0.04358168691396713,0.04358168691396713,1e-05
0.20712119340896606,0.20712119340896606,0.045104771852493286,0.045104771852493286,1e-05
0.14347581565380096,0.14347581565380096,0.04483587667346001,0.04483587667346001,1e-05
0.18226408958435059,0.18226408958435059,0.045578379184007645,0.045578379184007645,1e-05
0.17669501900672913,0.17669501900672913,0.045417048037052155,0.045417048037052155,1e-05
0.12995392084121704,0.12995392084121704,0.04565706104040146,0.04565706104040146,1e-05
0.12940064072608948,0.12940065562725067,0.04617344215512276,0.04617344215512276,1e-05
0.15724368393421173,0.15724368393421173,0.04485796019434929,0.04485796019434929,1e-05
0.16636334359645844,0.16636334359645844,0.04344940558075905,0.04344940558075905,1e-05
0.15633472800254822,0.15633472800254822,0.043992090970277786,0.043992090970277786,1e-05
0.1232687383890152,0.1232687458395958,0.042227551341056824,0.042227551341056824,1e-05
0.14234688878059387,0.14234688878059387,0.042545367032289505,0.042545367032289505,1e-05
0.27231496572494507,0.27231496572494507,0.042438775300979614,0.042438775300979614,1e-05
0.17446012794971466,0.17446012794971466,0.04407057538628578,0.04407057538628578,1e-05
0.2148967981338501,0.2148967981338501,0.04466112703084946,0.04466112703084946,1e-05
0.22103172540664673,0.22103172540664673,0.04763874411582947,0.04763874411582947,1e-05
0.2276710867881775,0.2276710867881775,0.049241892993450165,0.049241892993450165,1e-05
0.1713608205318451,0.1713608205318451,0.04458721727132797,0.04458721727132797,1e-05
0.14377309381961823,0.14377309381961823,0.04288344457745552,0.04288344457745552,1e-05
